--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
resize_line_chatwin1000/data169_double8_double.jpg	[11:40] 정치 동두한 원일대도 이즈리얼 다해트	0.0008
resize_line_chatwin1000/data169_double9_double.jpg	[10:50] 전체 동두천 원답대도 (이즈리얼 사오센	0.0023
resize_line_chatwin1000/data169_double10_double.jpg	[10:4 ]제1 동두천 원밀대도 (이즈리얼 인장	0.0037
resize_line_chatwin1000/data169_double11_double.jpg	[01: 0겠게 동두한 뭔일어도 (이즈리얼 먹을듯	0.0009
resize_line_chatwin1000/data169_double_double.jpg	[11:00] 전체 동두천 뭔밀대드 (이즈리얼 보티핑	0.0003
resize_line_chatwin1000/data170_double2_double.jpg	[00:08] 동두천 원딜대포 (이즈리얼 개뇸	0.1302
resize_line_chatwin1000/data170_double3_double.jpg	[00:08] 동두천 뭔밀대포 (이즈리얼 제 스라스 ;	0.0107
resize_line_chatwin1000/data170_double4_double.jpg	(28:35] 동두천 원밀대표 (이즈리얼): 졷	0.0106
resize_line_chatwin1000/data170_double5_double.jpg	[24:0]] 등두천 뭔일대도 (이즈리얼) 끌어드린 졷	0.0024
resize_line_chatwin1000/data170_double6_double.jpg	[09:44] 동두천 원밀대포 (이즈리얼): 어때써 씝	0.0021
resize_line_chatwin1000/data170_double7_double.jpg	[29:58] 오태식이 (레넥톤): 국음   	0.1666
resize_line_chatwin1000/data170_double8_double.jpg	! [00] 동두현 원일하도 이즈려얼 쇄 m =팏	0.0000
resize_line_chatwin1000/data170_double9_double.jpg	[30:09] 동두천 원밀대표 (이즈리얼): 역겹네	0.4208
resize_line_chatwin1000/data170_double10_double.jpg	씝 [29:03] ufkif (녹턴님님 가고 있음	0.0263
resize_line_chatwin1000/data170_double11_double.jpg	[28:40] 동두췬 뭔밀대표 (이즈리얼어 개꿀 쎅	0.0022
resize_line_chatwin1000/data170_double_double.jpg	[30:0 ]두천 원밀대표 (이즈리얼 르아  	0.0426
resize_line_chatwin1000/data171_double2_double.jpg	[01:1 전체 동두건 뭔알대도 (이르리얼 골드에	0.0155
resize_line_chatwin1000/data171_double3_double.jpg	[00:40] 정쳐 긴가인가하면서 (트의치 인정 죶	0.0040
resize_line_chatwin1000/data171_double4_double.jpg	[10:06] [겠체] 길치소탱 (레오나) 뭔일질하면데	0.0005
resize_line_chatwin1000/data171_double5_double.jpg	[16: 전체 뒤두천 뭔일대도 (이즈리얼 (럭있는 쎅	0.0006
resize_line_chatwin1000/data171_double6_double.jpg	[00:33:31] 지기 한카한면 세트): 런인하먹들면 (이보	0.0000
resize_line_chatwin1000/data171_double7_double.jpg	(08f 0전계 동두 원일대표 (이즈리얼) 늙며 뇨	0.0000
resize_line_chatwin1000/data171_double8_double.jpg	[00: 0져 달두현 원답대는 (즈리얼    	0.0001
resize_line_chatwin1000/data171_double9_double.jpg	[02:1 ]31 달두면 월대로지 (입냐늠 씨팏	0.0000
resize_line_chatwin1000/data171_double10_double.jpg	[10: 적발 제라스 넘 의드 원로 원로시간 t	0.0014
resize_line_chatwin1000/data171_double11_double.jpg	[10:00] 전집계 동두헌 뭔답대표 (이즈리얼): 게입안	0.0038
resize_line_chatwin1000/data171_double12_double.jpg	[09:53] (전체 김치스탕 (레오나) 써형 	0.0171
resize_line_chatwin1000/data171_double13_double.jpg	[09551 ufkis (녹턴 님이 가고 있음	0.0309
resize_line_chatwin1000/data171_double14_double.jpg	[06:66] 전체 동두천 원밀대표 (이즈리얼) 이	0.0089
resize_line_chatwin1000/data171_double_double.jpg	[00:00] 전체 동두건 원일대드 이이즈리얼 서못이랑	0.0008
resize_line_chatwin1000/data172_double2_double.jpg	[03:11] 쾨 (엘리스 님이 전령의 눈을 파괴겠습니다 ^	0.0000
resize_line_chatwin1000/data172_double3_double.jpg	[00:25] kokia (이즈리얼 이가서: 건드르는데 정미드갈 졷	0.0003
resize_line_chatwin1000/data172_double4_double.jpg	이제 신호를 무시합니다 ikokia ,    	0.1937
resize_line_chatwin1000/data172_double5_double.jpg	[10:03] koxia (이즈리얼) 경나가삽	0.3631
resize_line_chatwin1000/data172_double6_double.jpg	[11:24] 꼰 성 (요네):저저테     	0.8767
resize_line_chatwin1000/data172_double7_double.jpg	[11:34] kokia (이즈리얼 템참 시 	0.0246
resize_line_chatwin1000/data172_double8_double.jpg	[11:26] 꼰 성 (요네) 그래요     	0.9849
resize_line_chatwin1000/data172_double9_double.jpg	[11:23] 꼰 성 (요네): 근데왜    	0.9725
resize_line_chatwin1000/data172_double10_double.jpg	[11:09] 꼰 성 요요네) 그래요     	0.3756
resize_line_chatwin1000/data172_double11_double.jpg	[11:09] 꼰 성 (외네): 왜올라와서  	0.3862
resize_line_chatwin1000/data172_double12_double.jpg	[11:20] kokia (이즈리얼): 서쿡이 s건들잖슴	0.0249
resize_line_chatwin1000/data172_double13_double.jpg	[11:15] 깎 다 (피오라) 아 건들수도 이	0.3925
resize_line_chatwin1000/data172_double_double.jpg	이제 감정포현을 무시합니다 yoxial    	0.3062
resize_line_chatwin1000/data173_double2_double.jpg	[10:26] koxia (이즈리얼): 이거스 건	0.1418
resize_line_chatwin1000/data173_double3_double.jpg	[10:03] kovkia (이즈리얼): 강나가삼 	0.2736
resize_line_chatwin1000/data173_double4_double.jpg	이제 감정표현을 무시합니다 lokia'    	0.3198
resize_line_chatwin1000/data173_double5_double.jpg	[11:23] 꼰 성 (요네): 근데왜    	0.9421
resize_line_chatwin1000/data173_double6_double.jpg	[11:24] 꼰 성 (요네) 저한테     	0.5311
resize_line_chatwin1000/data173_double7_double.jpg	[11:16] 꼰 성 (요네) 그래요     	0.4174
resize_line_chatwin1000/data173_double8_double.jpg	[11:25] 깎 다 (피오라): 아들수도 이	0.2604
resize_line_chatwin1000/data173_double9_double.jpg	[11:20] hokia (이즈리얼 서 이표이 s신들잡슴	0.0017
resize_line_chatwin1000/data173_double10_double.jpg	] 신호를 무시합니다 ikokia)      	0.0197
resize_line_chatwin1000/data173_double11_double.jpg	[11:09] 꼰 성 (요네) 그래요     	0.9102
resize_line_chatwin1000/data173_double12_double.jpg	[11:09] 꼰 성 (요네): 왜올라와서 씝	0.3349
resize_line_chatwin1000/data173_double13_double.jpg	[11:34] kokia (이즈리얼 템끔 시 	0.2562
resize_line_chatwin1000/data173_double_double.jpg	[06:33] 테 (려스스 님이 전립의 는을 파괴겠습니다	0.0006
resize_line_chatwin1000/data174_double2_double.jpg	[28:40] 등두컨 원밀대포 (이즈리얼 (꿀 ,	0.0001
resize_line_chatwin1000/data174_double3_double.jpg	[29:00] 동두천 원일대표 (이즈리얼 끌어드린 *	0.0092
resize_line_chatwin1000/data174_double4_double.jpg	[09:44] 동두천 원달대토 이츠리얼): 어떠써	0.0326
resize_line_chatwin1000/data174_double_double.jpg	[29:55] 동두천 뭔밀대표 (이즈리얼) 졷	0.0570
resize_line_chatwin1000/data175_double2_double.jpg	구입 했습니다                  	0.9500
resize_line_chatwin1000/data175_double3_double.jpg	[01:00] 흐럽지 위랑히 빅토로넘시 적이 싸것하고 알림 	0.0000
resize_line_chatwin1000/data175_double4_double.jpg	[17:42] mukerr (헤카림) 저사집 가난집 가없냐	0.0010
resize_line_chatwin1000/data175_double_double.jpg	(0::9] 오함지줄 우타님 먹토르님이 위럼 (함물보: 씝	0.0000
resize_line_chatwin1000/data250_double2_double.jpg	[08:5 ]03] 죤잘자통이 (워윅 제라스 데려가라	0.0107
resize_line_chatwin1000/data250_double3_double.jpg	[08:66] 전체 존질자튼이 (웨력 (섭다 씝	0.0000
resize_line_chatwin1000/data250_double4_double.jpg	구입했습니다 죶                 	0.0706
resize_line_chatwin1000/data250_double5_double.jpg	(0944 minxiocod (람머스닙이 가고 있음	0.1335
resize_line_chatwin1000/data250_double6_double.jpg	[08:32] 멀히 서보면 푸준봄 (피오라): 아 	0.1406
resize_line_chatwin1000/data250_double7_double.jpg	아닙니다 친구 씝                	0.2865
resize_line_chatwin1000/data250_double8_double.jpg	[08: 쉑표밀 이즈리얼 미친색 m 스스   	0.0002
resize_line_chatwin1000/data250_double9_double.jpg	[이이] 뵈꼴달 (이즈리얼 내가말       	0.0349
resize_line_chatwin1000/data250_double10_double.jpg	( [28:37:17] 개통령 (창스): 체라쓰는 고렁게 하는게	0.0000
resize_line_chatwin1000/data250_double11_double.jpg	[05:00] 빛좇데 이즈리얼 저거      	0.0076
resize_line_chatwin1000/data250_double12_double.jpg	[07이0] 빛꽂밀 (이즈리얼 했지      	0.0069
resize_line_chatwin1000/data250_double13_double.jpg	[08:44] 시낸촌 (신드하 정신병 있음 제라스	0.0789
resize_line_chatwin1000/data250_double14_double.jpg	[09:11] 빚꼴밀 (이즈리얼): 문제았다고	0.1929
resize_line_chatwin1000/data250_double_double.jpg	, [08:4 멀리시보면꾸꾸 본트븐 (외라라 오니 아잡다 쎅	0.0000
resize_line_chatwin1000/data251_double2_double.jpg	[49:6] 짜 씌짜 스 신 (인전이 안대는데 안대는데 안대는데 안대는데 안대는데 안대는데 안대는데 안대는데 안대는데 안대는데 안대는데 안대는데 안대는데 안대는데 안대는데 안대는데	0.0133
resize_line_chatwin1000/data251_double3_double.jpg	[23:44] 아무라인이나줘 (아리 년 브론존데 죶	0.0214
resize_line_chatwin1000/data251_double4_double.jpg	, 991 아무라인이나나 (아해): 왜 끌든에어냐 졷	0.0000
resize_line_chatwin1000/data251_double5_double.jpg	[22:41] 차쓰 짜 스 신신 무슨 내탓을하지을	0.0070
resize_line_chatwin1000/data251_double6_double.jpg	[23:33] 이무라인이나줘 (아히): 수준떨어지는놈이	0.0640
resize_line_chatwin1000/data251_double7_double.jpg	[24: 짜쓰 짜스 [3 저러니 골드겠지만  	0.0003
resize_line_chatwin1000/data251_double8_double.jpg	[24:1e 찌씌쓰 스 스 진라스 씨에스에  	0.0180
resize_line_chatwin1000/data251_double9_double.jpg	[21:20] 짜 쓰 짜스 시신 목쳐라교하나)	0.0208
resize_line_chatwin1000/data251_double10_double.jpg	[21:20] 아무라인이나 (아리) 개벌레가 	0.5673
resize_line_chatwin1000/data251_double11_double.jpg	미친듯이 나니까                 	0.9939
resize_line_chatwin1000/data251_double12_double.jpg	씝 [24: 아무려인이나줘 시아하시 제타스고 니발이고 뭔말차이	0.0000
resize_line_chatwin1000/data251_double13_double.jpg	[21:23] 짜 쓰 짜 스 (진): 니2을 	0.0401
resize_line_chatwin1000/data251_double14_double.jpg	[21:1 ] 씌 짜 스 진 씨끼       	0.0037
resize_line_chatwin1000/data251_double_double.jpg	[23:15 아무라인이나 (아히) 누구 계정 벌려하	0.0164
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
resize_line_chatwin1000/.ipynb_checkpoints/data126_double10_double-checkpoint.jpg	[11:34] 오 퉤 (신 짜오 잡자     	0.8910
resize_line_chatwin1000/.ipynb_checkpoints/data126_double11_double-checkpoint.jpg	[01:55] 인간제는지지 여루해요 미미스 포츈 머깟하고실네	0.0016
resize_line_chatwin1000/.ipynb_checkpoints/data126_double12_double-checkpoint.jpg	[11:39] 오 퉤 (신 짜오) 람까불어보자	0.2146
resize_line_chatwin1000/.ipynb_checkpoints/data126_double13_double-checkpoint.jpg	[11:22] 까편터 (다리우스) 생각    	0.1284
resize_line_chatwin1000/.ipynb_checkpoints/data126_double_double-checkpoint.jpg	[13: 인간쳐는지쿠해요 미스 포츈 이기든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지	0.0156
resize_line_chatwin1000/.ipynb_checkpoints/data129_double11_double-checkpoint.jpg	[10:24] 이러지맙시다 (볼리베어 쩝   	0.6707
resize_line_chatwin1000/.ipynb_checkpoints/data144_double10_double-checkpoint.jpg	[07: [37 똥구녀서은 (카럼)지 지트자 던섹다 던쎅	0.0000
resize_line_chatwin1000/.ipynb_checkpoints/data144_double11_double-checkpoint.jpg	[07:40] 세전 iardo 니코 저라스 리좃좀 졷	0.0000
resize_line_chatwin1000/.ipynb_checkpoints/data144_double17_double-checkpoint.jpg	[07:56] (전체 인터섹션 (카밀): 찌 	0.1465
resize_line_chatwin1000/.ipynb_checkpoints/data144_double19_double-checkpoint.jpg	[07:33] 건전체 인터섹션 (카밀): 4계	0.0378
resize_line_chatwin1000/.ipynb_checkpoints/data144_double_double-checkpoint.jpg	씨 니씨끼 더니                 	0.0001
resize_line_chatwin1000/.ipynb_checkpoints/data145_double10_double-checkpoint.jpg	[01:09] 인터석년 (카골) 초반에만 졷 많이 의주설	0.0017
resize_line_chatwin1000/.ipynb_checkpoints/data145_double_double-checkpoint.jpg	[01:08] 인터섹션 (카밀): 바로 갱임 	0.2079
resize_line_chatwin1000/.ipynb_checkpoints/data251_double13_double-checkpoint.jpg	[21:23] 짜 쓰 짜 스 (진): 니2을 	0.0401
resize_line_chatwin1000/data126_double2_double.jpg	[11:33] 오 퉤 (신 자오님이 가고 있음 	0.5302
resize_line_chatwin1000/data126_double3_double.jpg	[12:46] 소환사구경터 (오리아      	0.7823
resize_line_chatwin1000/data126_double4_double.jpg	[14:4인 인간계는지지 해루해서 미스 프츈 진짜 는	0.0055
resize_line_chatwin1000/data126_double5_double.jpg	^ [13:52] 인간계는지 투해요 미스스 프춘 (리이다 쎅	0.0026
resize_line_chatwin1000/data126_double6_double.jpg	[13:24] 오 퉤 (신 자오님이 가고 있음 	0.3827
resize_line_chatwin1000/data126_double7_double.jpg	vy-a 4w-w-w-w-w- ~-      	0.0004
resize_line_chatwin1000/data126_double8_double.jpg	[11:51] 편편티 (다리우스) 궁     	0.0980
resize_line_chatwin1000/data126_double9_double.jpg	[11:50] 예편티 (다리우스) 쉔     	0.1741
resize_line_chatwin1000/data126_double10_double.jpg	[11:34] 오 퉤 (신 짜오 잡자     	0.8910
resize_line_chatwin1000/data126_double11_double.jpg	[01:55] 인간제는지지 여루해요 미미스 포츈 머깟하고실네	0.0016
resize_line_chatwin1000/data126_double12_double.jpg	[11:39] 오 퉤 (신 짜오) 람까불어보자	0.2146
resize_line_chatwin1000/data126_double13_double.jpg	[11:22] 까편터 (다리우스) 생각    	0.1284
resize_line_chatwin1000/data126_double_double.jpg	[13: 인간쳐는지쿠해요 미스 포츈 이기든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지든 지	0.0156
resize_line_chatwin1000/data127_double2_double.jpg	[1133 살 퉤 (신 짜오 시료 성픈    	0.0021
resize_line_chatwin1000/data127_double3_double.jpg	[11:23] 소환사사경터다 오오하아니님이 제어 와드	0.1054
resize_line_chatwin1000/data127_double4_double.jpg	[17:37] 쉑 퉤 신 짜외님이 가고 있음 	0.0307
resize_line_chatwin1000/data127_double5_double.jpg	구입입 했습니다다 ,              	0.0539
resize_line_chatwin1000/data127_double6_double.jpg	[11:33] 뮷 퉤 신 자외님이 가고 있은 죶	0.0008
resize_line_chatwin1000/data127_double7_double.jpg	이제 감정표현을 무시합니다 인간계는지 해에요 	0.1029
resize_line_chatwin1000/data127_double8_double.jpg	[11: 인전게는지들 (미스 미순 더룩하고의서	0.0000
resize_line_chatwin1000/data127_double9_double.jpg	[11:29] 오 퉤 (신 짜오) 함     	0.8821
resize_line_chatwin1000/data127_double10_double.jpg	0133 인선계는지 하으 지스 프좆 죄라스 ^	0.0000
resize_line_chatwin1000/data127_double11_double.jpg	[11:33] 오 퉤 (신 짜오님이 가고 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음 있음	0.0000
resize_line_chatwin1000/data127_double12_double.jpg	[11:28] 오 퉤 (신 짜오): oka  	0.3736
resize_line_chatwin1000/data127_double13_double.jpg	[11:39] 오둬 (신 짜오): 함까들어보자 	0.1001
resize_line_chatwin1000/data127_double14_double.jpg	[11:34] 오 퉤 (신 짜외) 잡자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 씝자 	0.0000
resize_line_chatwin1000/data127_double15_double.jpg	[11:31] 오 퉤 (신 짜오) 깝쳐보면인몸이	0.0610
resize_line_chatwin1000/data127_double_double.jpg	[11:39] 퉤 신신 자외 님이 샤코오의 사뢰 지	0.0099
resize_line_chatwin1000/data128_double2_double.jpg	( [4언서 서북오의 사넷 닙이 끄디다의스 님의 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연속킬 연	0.0000
resize_line_chatwin1000/data128_double3_double.jpg	[06:37] 인간계는지지 (루해오 (미스 포춘 시저라스님	0.0101
resize_line_chatwin1000/data128_double4_double.jpg	[0444 소환사구 정정하): 없르아니님 의림 신토를 보난 싀	0.0000
resize_line_chatwin1000/data128_double5_double.jpg	(06: 적발 체려스님 요요려 스스트 \료 간로	0.0000
resize_line_chatwin1000/data128_double6_double.jpg	[04:49] 인간체는 지루해의 미스 포츈 그면먹어요 씝	0.0004
resize_line_chatwin1000/data128_double7_double.jpg	[08:36] 껴히 (다리우스): 겁나아프네 씝	0.0210
resize_line_chatwin1000/data128_double8_double.jpg	[08: 인간게놈지 기뤼에 미스 포츈 우려틱 미니언 쎅	0.0001
resize_line_chatwin1000/data128_double9_double.jpg	[08:31] 편편티 (다리우스) 와     	0.1776
resize_line_chatwin1000/data128_double_double.jpg	[07:0 편터 (다리우스 님이 사하젓다고 얼칼	0.0015
resize_line_chatwin1000/data129_double2_double.jpg	` [05:58] 이려지만시 디블려네어): 누기 누구라 두으요	0.0003
resize_line_chatwin1000/data129_double3_double.jpg	( [555 적발 (제라스넘이 적이 사라것다고 알림 죶	0.0010
resize_line_chatwin1000/data129_double4_double.jpg	[10:2 ]래한 놈탈린 끼피끼리 두으하) 죳	0.0001
resize_line_chatwin1000/data129_double5_double.jpg	[10:42] 양면 색종이 (나르) 바릴두의겠지 쎅	0.0872
resize_line_chatwin1000/data129_double6_double.jpg	(0에:51] (레년 선비두토 케이틀린) 저라스 신피주면	0.0000
resize_line_chatwin1000/data129_double7_double.jpg	[03:3 ] 시시 안하로띠 (마오카이) 누구 신고해줄고 	0.0012
resize_line_chatwin1000/data129_double8_double.jpg	[10:49] 희우린 (베인) 내가 쟤랑와두오하냐	0.3466
resize_line_chatwin1000/data129_double9_double.jpg	[10:00] 후우린 베인 오픈 이      	0.4122
resize_line_chatwin1000/data129_double10_double.jpg	[ [10:44] 이러지맙시다 (볼리베어): * 	0.0129
resize_line_chatwin1000/data129_double11_double.jpg	[10:24] 이러지맙시다 (볼리베어 쩝   	0.6707
resize_line_chatwin1000/data129_double12_double.jpg	[11:03] 후우린 (베인):        	0.9830
resize_line_chatwin1000/data129_double13_double.jpg	[10:41] 유쾌한 놈 (탈론 니지     	0.0626
resize_line_chatwin1000/data129_double14_double.jpg	[10:44] 후우린 (베인):        	0.9557
resize_line_chatwin1000/data129_double15_double.jpg	[10:11] (전체 컨공의방패 (레오나 제라스 아님 ,	0.0002
resize_line_chatwin1000/data129_double16_double.jpg	[11:05] 후우린 (베인) 이거 내잘못임이	0.2853
resize_line_chatwin1000/data129_double_double.jpg	[0444이이 이터지맙시다 볼리버어 넘이 지원 요청을 보엠	0.0015
resize_line_chatwin1000/data130_double2_double.jpg	[23:07] 71삐 평지 교우 (에코 다리나벌려라 씝	0.0039
resize_line_chatwin1000/data130_double3_double.jpg	[23:57] 뼈지고우 (에코 오빠손잡고 씝 	0.0746
resize_line_chatwin1000/data130_double4_double.jpg	, [ss5 적발 소라카님끼끼 쎄지꼬우 에요님게 퇴로 씝	0.0000
resize_line_chatwin1000/data130_double5_double.jpg	( [s46 적발 소라카님이기 비지고우 (에모님게 (트르 졷	0.0000
resize_line_chatwin1000/data130_double6_double.jpg	[22:56: 적 씨사카님이끼 (지지우 시에크넘게 할라	0.0000
resize_line_chatwin1000/data130_double7_double.jpg	^ [09:33] 끼 빼지괴우 (에북 핑o어지 고	0.0000
resize_line_chatwin1000/data130_double_double.jpg	[23:5 적벌 소라가님이기 (비지지우 시에크님에 탓각	0.0021
resize_line_chatwin1000/data131_double2_double.jpg	[40:01] 전체 등글동놈구르이 (에료 미셀 씺	0.0005
resize_line_chatwin1000/data131_double3_double.jpg	[41:09] 듣뇸 젗 시케인 넘을 모저히 먹	0.0029
resize_line_chatwin1000/data131_double4_double.jpg	[41:03] 서듯의 팔금뒤집개 (오리아나 냄	0.0131
resize_line_chatwin1000/data131_double5_double.jpg	[41이 ]c제 돋               	0.0455
resize_line_chatwin1000/data131_double6_double.jpg	[40:44] 전체키 등글듯놈구르미 (에코 빨리 밑	0.0018
resize_line_chatwin1000/data131_double7_double.jpg	[40:06] saidi to me (카밀): 작수잡아 쎅	0.0313
resize_line_chatwin1000/data131_double8_double.jpg	[40:10] 전체이 등글 동글구르미 (에코 에고 나가마	0.0253
resize_line_chatwin1000/data131_double9_double.jpg	[40:10] 박준해 님 (세나 그럼 작수하섹 쎅	0.0038
resize_line_chatwin1000/data131_double10_double.jpg	[40:57] (진체이 좉 잔시키인 (오떠떠문에 	0.0001
resize_line_chatwin1000/data131_double11_double.jpg	[39:51] 등글듯놈구르미 (에료 고아잖아 씝	0.0781
resize_line_chatwin1000/data131_double12_double.jpg	* [40:06] 전체끼 said to-me (카밀): 졎	0.0002
resize_line_chatwin1000/data131_double13_double.jpg	[40:04] 전체 당글동잡구르미 에에료 안막음	0.0149
resize_line_chatwin1000/data131_double14_double.jpg	[39:44] said tom (카밀) 짝수지 세나야	0.0584
resize_line_chatwin1000/data131_double_double.jpg	[40:30] 전체 뒤글동금구르미 에로 나갈 	0.0012
resize_line_chatwin1000/data132_double2_double.jpg	[17:13] f리놀토 (모데카이제 님이 적 	0.1514
resize_line_chatwin1000/data132_double3_double.jpg	017: f늘토 모데카이저넘 적이 사리것다고 알릴	0.0010
resize_line_chatwin1000/data132_double4_double.jpg	[17:13] f어놀토 (모데카이저 님이 적 	0.0421
resize_line_chatwin1000/data132_double5_double.jpg	[17:05] fo놀토 (모데카이저 님이 우 	0.1212
resize_line_chatwin1000/data132_double6_double.jpg	[17:00] vrasill (카이사: 부모교육 못받은터	0.2170
resize_line_chatwin1000/data132_double7_double.jpg	[17:02] uraill (카이사 써렌 이 	0.1556
resize_line_chatwin1000/data132_double8_double.jpg	[ [07:24] urasil (카이사): 예성에서처나지 꼬말고 쎅	0.0000
resize_line_chatwin1000/data132_double9_double.jpg	, )) 4 pyw 4             	0.0012
resize_line_chatwin1000/data132_double10_double.jpg	[17:09] urasill (카이사): 부모부터 ^	0.4237
resize_line_chatwin1000/data132_double11_double.jpg	u72 아주어먹척걸 (걸러수 타쿄다      	0.0000
resize_line_chatwin1000/data132_double12_double.jpg	[7711 urasil (카이사) 검하 라  	0.3197
resize_line_chatwin1000/data132_double13_double.jpg	[17:10] urasill (카이사) 차자교 씝	0.0093
resize_line_chatwin1000/data132_double14_double.jpg	[17:07] urasill (카이사): 제라스야	0.8111
resize_line_chatwin1000/data132_double15_double.jpg	[17:09] urasill (카이사) 잃어버린	0.7836
resize_line_chatwin1000/data132_double_double.jpg	[17:06] fo놀토 (모데카이저 님이 우 	0.5151
resize_line_chatwin1000/data133_double2_double.jpg	[04: 캐변토 우려카 얘이터거): 침활하라고 쎅	0.0000
resize_line_chatwin1000/data133_double3_double.jpg	시양용자의 대핵를 이제 문시합니다 (아물라기네)	0.0002
resize_line_chatwin1000/data133_double4_double.jpg	[06002 이런라분을 나 (알리스턴): 국었는데 씝	0.0002
resize_line_chatwin1000/data133_double5_double.jpg	[04:6] 이런리븐을 나알리스냐 (밝롯람 쎅	0.0001
resize_line_chatwin1000/data133_double6_double.jpg	아니이 카련툭 유려카 하이머테게 = 차단 ^ 차단 ^ 차단 ^ 차단 ^ 차단 ^ 차단 ^ 차단 ^ 차단 ^ 차단 ^ 차단 ^ 차단 ^ 차단 ^ 차단 ^ 차단 ^ 차단 ^ 차단 ^ 	0.0000
resize_line_chatwin1000/data133_double7_double.jpg	[04:6 이벤리분 봤 (알리스타) 니어 미 	0.0091
resize_line_chatwin1000/data133_double8_double.jpg	[44i6 이런리븐을 나 (알리스타): 기근데 쎅	0.0023
resize_line_chatwin1000/data133_double9_double.jpg	(이쉑 키법투 앞런한 (서이6이: 알이이지 보이는	0.0000
resize_line_chatwin1000/data133_double10_double.jpg	[04:6] 쑤꾸쑤 꾸 (적스님이 가고 있  	0.1989
resize_line_chatwin1000/data133_double11_double.jpg	웃다4 de 국력하: (가이부가 나까끼) [58: 1구준은	0.0000
resize_line_chatwin1000/data133_double12_double.jpg	[도4 넘넘토 우레카 (어이데 (써면건 나 전식은에 (	0.0000
resize_line_chatwin1000/data133_double13_double.jpg	[46] 아탈거이이 (탁니냐나 나비테 시여건저전 쎅	0.0000
resize_line_chatwin1000/data133_double14_double.jpg	[05:01] 쑤꾸 쑤 꾸팏스 세대로해    	0.0296
resize_line_chatwin1000/data133_double15_double.jpg	[04221] 쑤 꾸쑤꾸꾸 (적스): 제대로해	0.0839
resize_line_chatwin1000/data133_double16_double.jpg	[04211] 쑤 꾸 쑤 꾸 (잭스      	0.1379
resize_line_chatwin1000/data133_double17_double.jpg	[05001] 쑤 꾸 쑤 꾸 (잭스): 아  	0.3076
resize_line_chatwin1000/data133_double18_double.jpg	[04:4] 아몰라기억 (트리스타나): 뭐함 ,	0.0048
resize_line_chatwin1000/data133_double19_double.jpg	젗 [40:00] 이련라로을 니알 (알리스야): 서월호타	0.0001
resize_line_chatwin1000/data133_double_double.jpg	[44:33] 아몰라기의 (트리스타나 알리가 나르었지 너	0.0335
resize_line_chatwin1000/data134_double2_double.jpg	[05:49] 뚜랍바 누두아 (에코) 막아보자 쎅	0.0314
resize_line_chatwin1000/data134_double3_double.jpg	[35:53] 뚜랍바두두아 (에코) 막아보자 쎅	0.0872
resize_line_chatwin1000/data134_double4_double.jpg	[05:52] 두랍바두두아 (에도 아니 억저기 주고 씝	0.0095
resize_line_chatwin1000/data134_double5_double.jpg	; [05:41] 뚜랍바 뚜두아 에로코 미니언 멀다	0.0030
resize_line_chatwin1000/data134_double6_double.jpg	` [55:46] 두랍바 두두아 (에코 뇌제기에서 씝	0.0068
resize_line_chatwin1000/data134_double_double.jpg	[55b22 적 발제저스님이 강각니구 아이명를 구입영습니다	0.0001
resize_line_chatwin1000/data135_double2_double.jpg	[1111 uai upreme (제드 우디르가 죶	0.0286
resize_line_chatwin1000/data135_double3_double.jpg	[12:03] usa suoreme (제드 온다니깐 쎅쎅	0.0415
resize_line_chatwin1000/data135_double4_double.jpg	[1211 ]ua supreme (제드) 아이디 삿냐 니네	0.2891
resize_line_chatwin1000/data135_double5_double.jpg	[12:35] uranill (카이사: 백만점쳐쳐으면 	0.0161
resize_line_chatwin1000/data135_double6_double.jpg	[12: urasil (카이사 늣이 키좃   	0.0012
resize_line_chatwin1000/data135_double7_double.jpg	[12:88 urasili (카이사사 알아야되는거아님	0.1139
resize_line_chatwin1000/data135_double8_double.jpg	[12:00] usa supreme (제드 도와말라고 죶	0.0673
resize_line_chatwin1000/data135_double9_double.jpg	[1230 usa nuprem (제드 판단력 없네 ^네	0.0474
resize_line_chatwin1000/data135_double10_double.jpg	[12:28] usa [50:en] (제드) 하	0.0426
resize_line_chatwin1000/data135_double11_double.jpg	[12:09] urasill (카이사) 시간버렸네	0.7460
resize_line_chatwin1000/data135_double12_double.jpg	[11:51] 아주대박보검 (엘리스닙이 가고 있음	0.1384
resize_line_chatwin1000/data135_double13_double.jpg	[14:11] [s1:46enie (제드 (하면 	0.0686
